key,Model,rating,License,Organization,date
mistral-medium,Mistral Medium,1147.7887296278561,Proprietary,Mistral,20250128
mistral-next,Mistral-Next,1124.3469529520662,Proprietary,Mistral,20250128
mixtral-8x22b-instruct-v0.1,Mixtral-8x22b-Instruct-v0.1,1147.5830311380673,Apache 2.0,Mistral,20250128
mixtral-8x7b-instruct-v0.1,Mixtral-8x7B-Instruct-v0.1,1114.0,Apache 2.0,Mistral,20250128
mpt-30b-chat,MPT-30B-chat,1045.6123449179217,CC-BY-NC-SA-4.0,MosaicML,20250128
mpt-7b-chat,MPT-7B-Chat,928.0831235789078,CC-BY-NC-SA-4.0,MosaicML,20250128
nemotron-4-340b-instruct,Nemotron-4-340B-Instruct,1209.1852347550694,NVIDIA Open Model,Nvidia,20250128
nous-hermes-2-mixtral-8x7b-dpo,Nous-Hermes-2-Mixtral-8x7B-DPO,1084.296497005384,Apache-2.0,NousResearch,20250128
o1-2024-12-17,o1-2024-12-17,1351.1717583914015,Proprietary,OpenAI,20250128
o1-mini,o1-mini,1305.0631461145001,Proprietary,OpenAI,20250128
o1-preview,o1-preview,1335.019873980958,Proprietary,OpenAI,20250128
oasst-pythia-12b,OpenAssistant-Pythia-12B,893.1976101869072,Apache 2.0,OpenAssistant,20250128
olmo-7b-instruct,OLMo-7B-instruct,1015.4799244980417,Apache-2.0,Allen AI,20250128
openchat-3.5,OpenChat-3.5,1076.5443070237227,Apache-2.0,OpenChat,20250128
openchat-3.5-0106,OpenChat-3.5-0106,1091.5970555841352,Apache-2.0,OpenChat,20250128
openhermes-2.5-mistral-7b,OpenHermes-2.5-Mistral-7B,1074.5541004569543,Apache-2.0,NousResearch,20250128
palm-2,PaLM-Chat-Bison-001,1003.5233105807256,Proprietary,Google,20250128
phi-3-medium-4k-instruct,Phi-3-Medium-4k-Instruct,1123.090971526084,MIT,Microsoft,20250128
phi-3-mini-128k-instruct,Phi-3-Mini-128k-Instruct,1037.0062415202274,MIT,Microsoft,20250128
phi-3-mini-4k-instruct,Phi-3-Mini-4k-Instruct,1066.1186972144305,MIT,Microsoft,20250128
phi-3-mini-4k-instruct-june-2024,Phi-3-Mini-4K-Instruct-June-24,1070.702100925949,MIT,Microsoft,20250128
phi-3-small-8k-instruct,Phi-3-Small-8k-Instruct,1101.7375657673015,MIT,Microsoft,20250128
phi-4,Phi-4,1208.414863847533,MIT,Microsoft,20250128
pplx-70b-online,pplx-70B-online,1078.0148518964797,Proprietary,Perplexity AI,20250128
pplx-7b-online,pplx-7B-online,1044.5571946864407,Proprietary,Perplexity AI,20250128
qwen-14b-chat,Qwen-14B-Chat,1035.4691819117938,Qianwen LICENSE,Alibaba,20250128
qwen-max-0428,Qwen-Max-0428,1183.0240812478557,Proprietary,Alibaba,20250128
qwen-max-0919,Qwen-Max-0919,1263.4660472102878,Qwen,Alibaba,20250128
qwen-plus-0828,Qwen-Plus-0828,1227.445326230842,Proprietary,Alibaba,20250128
qwen1.5-110b-chat,Qwen1.5-110B-Chat,1161.4794659295571,Qianwen LICENSE,Alibaba,20250128
qwen1.5-14b-chat,Qwen1.5-14B-Chat,1108.9964873899794,Qianwen LICENSE,Alibaba,20250128
qwen1.5-32b-chat,Qwen1.5-32B-Chat,1125.3595695953231,Qianwen LICENSE,Alibaba,20250128
qwen1.5-4b-chat,Qwen1.5-4B-Chat,988.3990941859299,Qianwen LICENSE,Alibaba,20250128
qwen1.5-72b-chat,Qwen1.5-72B-Chat,1147.5103138485551,Qianwen LICENSE,Alibaba,20250128
qwen1.5-7b-chat,Qwen1.5-7B-Chat,1069.847349071069,Qianwen LICENSE,Alibaba,20250128
qwen2-72b-instruct,Qwen2-72B-Instruct,1187.168792115671,Qianwen LICENSE,Alibaba,20250128
qwen2.5-72b-instruct,Qwen2.5-72B-Instruct,1257.1130366438679,Qwen,Alibaba,20250128
qwen2.5-coder-32b-instruct,Qwen2.5-Coder-32B-Instruct,1216.7676856678115,Apache 2.0,Alibaba,20250128
qwen2.5-plus-1127,Qwen2.5-plus-1127,1282.3112729099023,Proprietary,Alibaba,20250128
qwq-32b-preview,QwQ-32B-Preview,1153.4400553634098,Apache 2.0,Alibaba,20250128
reka-core-20240501,Reka-Core-20240501,1199.6675773903,Proprietary,Reka AI,20250128
reka-core-20240722,Reka-Core-20240722,1230.552127847224,Proprietary,Reka AI,20250128
reka-core-20240904,Reka-Core-20240904,1235.1738191792047,Proprietary,Reka AI,20250128
reka-flash-20240722,Reka-Flash-20240722,1201.1960689847651,Proprietary,Reka AI,20250128
reka-flash-20240904,Reka-Flash-20240904,1205.440172457501,Proprietary,Reka AI,20250128
reka-flash-21b-20240226,Reka-Flash-21B,1147.718350248846,Proprietary,Reka AI,20250128
reka-flash-21b-20240226-online,Reka-Flash-21B-online,1155.8259947600961,Proprietary,Reka AI,20250128
reka-flash-preview-20240611,Reka-Flash-Preview-20240611,1165.3574584906905,Proprietary,Reka AI,20250128
smollm2-1.7b-instruct,SmolLM2-1.7B-Instruct,1047.5224417534046,Apache 2.0,HuggingFace,20250128
snowflake-arctic-instruct,Snowflake Arctic Instruct,1090.0420510673666,Apache 2.0,Snowflake,20250128
solar-10.7b-instruct-v1.0,SOLAR-10.7B-Instruct-v1.0,1062.2092704658407,CC-BY-NC-4.0,Upstage AI,20250128
stablelm-tuned-alpha-7b,StableLM-Tuned-Alpha-7B,840.0459349591556,CC-BY-NC-SA-4.0,Stability AI,20250128
starling-lm-7b-alpha,Starling-LM-7B-alpha,1088.4457513993834,CC-BY-NC-4.0,UC Berkeley,20250128
starling-lm-7b-beta,Starling-LM-7B-beta,1119.0592757545614,Apache-2.0,Nexusflow,20250128
step-2-16k-exp-202412,Step-2-16K-Exp,1304.4831075906457,Proprietary,StepFun,20250128
stripedhyena-nous-7b,StripedHyena-Nous-7B,1017.5233440938248,Apache 2.0,Together AI,20250128
tulu-2-dpo-70b,Tulu-2-DPO-70B,1099.2356526510653,AI2 ImpACT Low-risk,AllenAI/UW,20250128
vicuna-13b,Vicuna-13B,1042.0308645630262,Llama 2 Community,LMSYS,20250128
vicuna-33b,Vicuna-33B,1090.7208665632756,Non-commercial,LMSYS,20250128
vicuna-7b,Vicuna-7B,1004.9518320374274,Llama 2 Community,LMSYS,20250128
wizardlm-13b,WizardLM-13b-v1.2,1058.7230431074279,Llama 2 Community,Microsoft,20250128
wizardlm-70b,WizardLM-70B-v1.0,1106.2499138532667,Llama 2 Community,Microsoft,20250128
yi-1.5-34b-chat,Yi-1.5-34B-Chat,1157.2913287633498,Apache-2.0,01 AI,20250128
yi-34b-chat,Yi-34B-Chat,1111.2135819084,Yi License,01 AI,20250128
yi-34b-chat,Yi-34B-Chat,1111.2135819084,Yi License,01 AI,20250128
yi-large,Yi-Large,1212.7015186675872,Proprietary,01 AI,20250128
yi-large-preview,Yi-Large-preview,1239.656507692403,Proprietary,01 AI,20250128
yi-lightning,Yi-Lightning,1287.1489812061486,Proprietary,01 AI,20250128
yi-lightning-lite,Yi-Lightning-lite,1264.2857089522688,Proprietary,01 AI,20250128
zephyr-7b-alpha,Zephyr-7B-alpha,1041.516794805098,MIT,HuggingFace,20250128
zephyr-7b-beta,Zephyr-7B-beta,1053.2475742838267,MIT,HuggingFace,20250128
zephyr-orpo-141b-A35b-v0.1,Zephyr-ORPO-141b-A35b-v0.1,1127.238888114701,Apache 2.0,HuggingFace,20250128
RWKV-4-Raven-14B,RWKV-4-Raven-14B,921.6169028161885,Apache 2.0,RWKV,20250203
alpaca-13b,Alpaca-13B,901.3821681391631,Non-commercial,Stanford,20250203
amazon-nova-lite-v1.0,Amazon Nova Lite 1.0,1219.7278878502552,Proprietary,Amazon,20250203
amazon-nova-micro-v1.0,Amazon Nova Micro 1.0,1197.4927668533048,Proprietary,Amazon,20250203
amazon-nova-pro-v1.0,Amazon Nova Pro 1.0,1243.9378394253781,Proprietary,Amazon,20250203
athene-70b-0725,Athene-70B,1250.4056492138106,CC-BY-NC-4.0,NexusFlow,20250203
athene-v2-chat,Athene-v2-Chat-72B,1275.8575665878052,NexusFlow,NexusFlow,20250203
bard-jan-24-gemini-pro,Gemini App (2024-01-24),1208.3190883800787,Proprietary,Google,20250203
c4ai-aya-expanse-32b,Aya-Expanse-32B,1209.3948407838009,CC-BY-NC-4.0,Cohere,20250203
c4ai-aya-expanse-8b,Aya-Expanse-8B,1180.053302364754,CC-BY-NC-4.0,Cohere,20250203
chatglm-6b,ChatGLM-6B,878.9550053606215,Non-commercial,Tsinghua,20250203
chatglm2-6b,ChatGLM2-6B,923.9070009084367,Apache-2.0,Tsinghua,20250203
chatglm3-6b,ChatGLM3-6B,955.2244330005537,Apache-2.0,Tsinghua,20250203
chatgpt-4o-latest-20240808,ChatGPT-4o-latest (2024-08-08),1316.5215823391707,Proprietary,OpenAI,20250203
chatgpt-4o-latest-20240903,ChatGPT-4o-latest (2024-09-03),1339.5614660143021,Proprietary,OpenAI,20250203
chatgpt-4o-latest-20241120,ChatGPT-4o-latest (2024-11-20),1365.38897939793,Proprietary,OpenAI,20250203
claude-1,Claude-1,1148.8406103334155,Proprietary,Anthropic,20250203
claude-2.0,Claude-2.0,1131.8226073927644,Proprietary,Anthropic,20250203
claude-2.1,Claude-2.1,1118.1523098968598,Proprietary,Anthropic,20250203
claude-3-5-haiku-20241022,Claude 3.5 Haiku (20241022),1236.3258499636524,Propretary,Anthropic,20250203
claude-3-5-sonnet-20240620,Claude 3.5 Sonnet (20240620),1268.2423066356027,Proprietary,Anthropic,20250203
claude-3-5-sonnet-20241022,Claude 3.5 Sonnet (20241022),1283.3665157150922,Proprietary,Anthropic,20250203
claude-3-haiku-20240307,Claude 3 Haiku,1179.4023100649383,Proprietary,Anthropic,20250203
claude-3-opus-20240229,Claude 3 Opus,1247.336328432835,Proprietary,Anthropic,20250203
claude-3-sonnet-20240229,Claude 3 Sonnet,1200.927927604413,Proprietary,Anthropic,20250203
claude-instant-1,Claude-Instant-1,1111.1980406716789,Proprietary,Anthropic,20250203
codellama-34b-instruct,CodeLlama-34B-instruct,1043.0191988849713,Llama 2 Community,Meta,20250203
codellama-70b-instruct,CodeLlama-70B-instruct,1042.3733672770827,Llama 2 Community,Meta,20250203
command-r,Command R (04-2024),1148.759178463573,CC-BY-NC-4.0,Cohere,20250203
command-r-08-2024,Command R (08-2024),1179.6375135661287,CC-BY-NC-4.0,Cohere,20250203
command-r-plus,Command R+ (04-2024),1189.8681163757265,CC-BY-NC-4.0,Cohere,20250203
command-r-plus-08-2024,Command R+ (08-2024),1215.3313608751405,CC-BY-NC-4.0,Cohere,20250203
dbrx-instruct-preview,DBRX-Instruct-Preview,1103.0822611774045,DBRX LICENSE,Databricks,20250203
deepseek-coder-v2,DeepSeek-Coder-V2-Instruct,1178.4305757274183,DeepSeek License,DeepSeek AI,20250203
deepseek-coder-v2-0724,Deepseek-Coder-v2-0724,1214.157631007569,Proprietary,DeepSeek,20250203
deepseek-llm-67b-chat,DeepSeek-LLM-67B-Chat,1076.6745690746689,DeepSeek License,DeepSeek AI,20250203
deepseek-r1,DeepSeek-R1,1360.7664210738599,MIT,DeepSeek,20250203
deepseek-v2-api-0628,Deepseek-v2-API-0628,1219.8114842859645,DeepSeek,DeepSeek AI,20250203
deepseek-v2.5,Deepseek-v2.5,1258.1723641409346,DeepSeek,DeepSeek,20250203
deepseek-v2.5-1210,Deepseek-v2.5-1210,1278.6680479326096,DeepSeek,DeepSeek,20250203
deepseek-v3,DeepSeek-V3,1316.1806352342664,DeepSeek,DeepSeek,20250203
dolly-v2-12b,Dolly-V2-12B,822.0793839419896,MIT,Databricks,20250203
dolphin-2.2.1-mistral-7b,Dolphin-2.2.1-Mistral-7B,1062.734330122576,Apache-2.0,Cognitive Computations,20250203
falcon-180b-chat,falcon-180b-chat,1034.69760988887,Falcon-180B TII License,TII,20250203
fastchat-t5-3b,FastChat-T5-3B,868.3690059688176,Apache 2.0,LMSYS,20250203
gemini-1.5-flash-001,Gemini-1.5-Flash-001,1226.9829495503416,Proprietary,Google,20250203
gemini-1.5-flash-002,Gemini-1.5-Flash-002,1271.1644366478738,Proprietary,Google,20250203
gemini-1.5-flash-8b-001,Gemini-1.5-Flash-8B-001,1212.5537828887116,Proprietary,Google,20250203
gemini-1.5-flash-8b-exp-0827,Gemini-1.5-Flash-8B-Exp-0827,1205.2726598636027,Proprietary,Google,20250203
gemini-1.5-flash-exp-0827,Gemini-1.5-Flash-Exp-0827,1269.283683026983,Proprietary,Google,20250203
gemini-1.5-pro-001,Gemini-1.5-Pro-001,1259.899241046246,Proprietary,Google,20250203
gemini-1.5-pro-002,Gemini-1.5-Pro-002,1301.8826648016716,Proprietary,Google,20250203
gemini-1.5-pro-api-0409-preview,Gemini-1.5-Pro-Preview-0409,1257.3333297919735,Proprietary,Google,20250203
gemini-1.5-pro-exp-0801,Gemini-1.5-Pro-Exp-0801,1298.1615357875883,Proprietary,Google,20250203
gemini-1.5-pro-exp-0827,Gemini-1.5-Pro-Exp-0827,1299.627068356135,Proprietary,Google,20250203
gemini-2.0-flash-exp,Gemini-2.0-Flash-Exp,1355.6586241174207,Proprietary,Google,20250203
gemini-2.0-flash-thinking-exp-01-21,Gemini-2.0-Flash-Thinking-Exp-01-21,1383.5345465690066,Proprietary,Google,20250203
gemini-2.0-flash-thinking-exp-1219,Gemini-2.0-Flash-Thinking-Exp-1219,1363.0451610708615,Proprietary,Google,20250203
gemini-advanced-0514,Gemini Advanced App (2024-05-14),1266.6069544403097,Proprietary,Google,20250203
gemini-exp-1114,Gemini-Exp-1114,1346.5566010913678,Proprietary,Google,20250203
gemini-exp-1121,Gemini-Exp-1121,1364.9513067291,Proprietary,Google,20250203
gemini-exp-1206,Gemini-Exp-1206,1373.0371287308803,Proprietary,Google,20250203
gemini-pro,Gemini Pro,1110.5025031438208,Proprietary,Google,20250203
gemini-pro-dev-api,Gemini-1.0-Pro-001,1131.4054480743248,Proprietary,Google,20250203
gemma-1.1-2b-it,Gemma-1.1-2b-it,1020.7719444383763,Gemma license,Google,20250203
gemma-1.1-7b-it,Gemma-1.1-7B-it,1083.776602821983,Gemma license,Google,20250203
gemma-2-27b-it,Gemma-2-27B-it,1220.2469574396105,Gemma license,Google,20250203
gemma-2-2b-it,Gemma-2-2b-it,1142.7829395223253,Gemma license,Google,20250203
gemma-2-9b-it,Gemma-2-9B-it,1191.6634723738557,Gemma license,Google,20250203
gemma-2-9b-it-simpo,Gemma-2-9B-it-SimPO,1215.9146850797692,MIT,Princeton,20250203
gemma-2b-it,Gemma-2B-it,989.4728446814324,Gemma license,Google,20250203
gemma-7b-it,Gemma-7B-it,1037.506519308445,Gemma license,Google,20250203
glm-4-0116,GLM-4-0116,1183.22277057698,Proprietary,Zhipu AI,20250203
glm-4-0520,GLM-4-0520,1206.7628249503045,Proprietary,Zhipu AI,20250203
glm-4-plus,GLM-4-Plus,1273.9729797891366,Proprietary,Zhipu AI,20250203
glm-4-plus-0111,GLM-4-Plus-0111,1305.2845853327399,Proprietary,Zhipu,20250203
gpt-3.5-turbo-0125,GPT-3.5-Turbo-0125,1105.8403089602793,Proprietary,OpenAI,20250203
gpt-3.5-turbo-0314,GPT-3.5-Turbo-0314,1106.4456997251584,Proprietary,OpenAI,20250203
gpt-3.5-turbo-0613,GPT-3.5-Turbo-0613,1116.8281389095096,Proprietary,OpenAI,20250203
gpt-3.5-turbo-1106,GPT-3.5-Turbo-1106,1067.6511780050375,Proprietary,OpenAI,20250203
gpt-4-0125-preview,GPT-4-0125-preview,1244.9766870743022,Proprietary,OpenAI,20250203
gpt-4-0314,GPT-4-0314,1186.2352835225824,Proprietary,OpenAI,20250203
gpt-4-0613,GPT-4-0613,1163.046258038496,Proprietary,OpenAI,20250203
gpt-4-1106-preview,GPT-4-1106-preview,1250.0368972934143,Proprietary,OpenAI,20250203
gpt-4-turbo-2024-04-09,GPT-4-Turbo-2024-04-09,1256.408060630184,Proprietary,OpenAI,20250203
gpt-4o-2024-05-13,GPT-4o-2024-05-13,1284.9958646542477,Proprietary,OpenAI,20250203
gpt-4o-2024-08-06,GPT-4o-2024-08-06,1265.3168364310743,Proprietary,OpenAI,20250203
gpt-4o-mini-2024-07-18,GPT-4o-mini-2024-07-18,1272.8271032515058,Proprietary,OpenAI,20250203
gpt4all-13b-snoozy,GPT4All-13B-Snoozy,932.2283457219137,Non-commercial,Nomic AI,20250203
granite-3.0-2b-instruct,Granite-3.0-2B-Instruct,1073.9994936764226,Apache 2.0,IBM,20250203
granite-3.0-8b-instruct,Granite-3.0-8B-Instruct,1093.2778578347838,Apache 2.0,IBM,20250203
granite-3.1-2b-instruct,Granite-3.1-2B-Instruct,1119.1052125295964,Apache 2.0,IBM,20250203
granite-3.1-8b-instruct,Granite-3.1-8B-Instruct,1142.7063190738331,Apache 2.0,IBM,20250203
grok-2-2024-08-13,Grok-2-08-13,1287.7099501222112,Proprietary,xAI,20250203
grok-2-mini-2024-08-13,Grok-2-Mini-08-13,1266.1436955001927,Proprietary,xAI,20250203
guanaco-33b,Guanaco-33B,1032.5032425987135,Non-commercial,UW,20250203
hunyuan-standard-256k,Hunyuan-Standard-256K,1188.7364306591455,Proprietary,Tencent,20250203
internlm2_5-20b-chat,InternLM2.5-20B-chat,1149.00903148924,Other,InternLM,20250203
jamba-1.5-large,Jamba-1.5-Large,1221.3325347176415,Jamba Open,AI21 Labs,20250203
jamba-1.5-mini,Jamba-1.5-Mini,1176.0401517195346,Jamba Open,AI21 Labs,20250203
koala-13b,Koala-13B,964.3383628580436,Non-commercial,UC Berkeley,20250203
llama-13b,LLaMA-13B,799.3989264871424,Non-commercial,Meta,20250203
llama-2-13b-chat,Llama-2-13b-chat,1063.2614026653268,Llama 2 Community,Meta,20250203
llama-2-70b-chat,Llama-2-70B-chat,1093.07557866618,Llama 2 Community,Meta,20250203
llama-2-7b-chat,Llama-2-7B-chat,1036.9477505766472,Llama 2 Community,Meta,20250203
llama-3-70b-instruct,Llama-3-70B-Instruct,1206.52291958361,Llama 3 Community,Meta,20250203
llama-3-8b-instruct,Llama-3-8B-Instruct,1152.0611238376462,Llama 3 Community,Meta,20250203
llama-3.1-405b-instruct-bf16,Meta-Llama-3.1-405B-Instruct-bf16,1268.0145441328389,Llama 3.1 Community,Meta,20250203
llama-3.1-405b-instruct-fp8,Meta-Llama-3.1-405B-Instruct-fp8,1267.4662022204973,Llama 3.1 Community,Meta,20250203
llama-3.1-70b-instruct,Meta-Llama-3.1-70B-Instruct,1247.8263658908747,Llama 3.1 Community,Meta,20250203
llama-3.1-8b-instruct,Meta-Llama-3.1-8B-Instruct,1175.7360980033764,Llama 3.1 Community,Meta,20250203
llama-3.1-nemotron-51b-instruct,Llama-3.1-Nemotron-51B-Instruct,1211.311341465606,Llama 3.1,Nvidia,20250203
llama-3.1-nemotron-70b-instruct,Llama-3.1-Nemotron-70B-Instruct,1268.5984070092697,Llama 3.1,Nvidia,20250203
llama-3.1-tulu-3-70b,Llama-3.1-Tulu-3-70B,1243.6627388105064,Llama 3.1,Ai2,20250203
llama-3.1-tulu-3-8b,Llama-3.1-Tulu-3-8B,1184.4569612229593,Llama 3.1,Ai2,20250203
llama-3.2-1b-instruct,Meta-Llama-3.2-1B-Instruct,1053.7632690071223,Llama 3.2,Meta,20250203
llama-3.2-3b-instruct,Meta-Llama-3.2-3B-Instruct,1103.0435865328927,Llama 3.2,Meta,20250203
llama-3.3-70b-instruct,Llama-3.3-70B-Instruct,1255.8337262592875,Llama-3.3,Meta,20250203
llama2-70b-steerlm-chat,NV-Llama2-70B-SteerLM-Chat,1080.8160617800131,Llama 2 Community,Nvidia,20250203
ministral-8b-2410,Ministral-8B-2410,1182.1448966010564,MRL,Mistral,20250203
mistral-7b-instruct,Mistral-7B-Instruct-v0.1,1008.0575584839095,Apache 2.0,Mistral,20250203
mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,1072.173967429125,Apache-2.0,Mistral,20250203
mistral-large-2402,Mistral-Large-2402,1157.1746824249303,Proprietary,Mistral,20250203
mistral-large-2407,Mistral-Large-2407,1251.5521476999547,Mistral Research,Mistral,20250203
mistral-large-2411,Mistral-Large-2411,1244.7754820370194,MRL,Mistral,20250203
mistral-medium,Mistral Medium,1147.8024122204833,Proprietary,Mistral,20250203
mistral-next,Mistral-Next,1124.3866088356492,Proprietary,Mistral,20250203
mixtral-8x22b-instruct-v0.1,Mixtral-8x22b-Instruct-v0.1,1147.5473312966471,Apache 2.0,Mistral,20250203
mixtral-8x7b-instruct-v0.1,Mixtral-8x7B-Instruct-v0.1,1114.0,Apache 2.0,Mistral,20250203
mpt-30b-chat,MPT-30B-chat,1045.5615014734797,CC-BY-NC-SA-4.0,MosaicML,20250203
mpt-7b-chat,MPT-7B-Chat,928.2355463171339,CC-BY-NC-SA-4.0,MosaicML,20250203
nemotron-4-340b-instruct,Nemotron-4-340B-Instruct,1209.1837658751726,NVIDIA Open Model,Nvidia,20250203
nous-hermes-2-mixtral-8x7b-dpo,Nous-Hermes-2-Mixtral-8x7B-DPO,1084.264367119112,Apache-2.0,NousResearch,20250203
o1-2024-12-17,o1-2024-12-17,1351.6336853026778,Proprietary,OpenAI,20250203
o1-mini,o1-mini,1304.6629096531506,Proprietary,OpenAI,20250203
o1-preview,o1-preview,1335.0347453573236,Proprietary,OpenAI,20250203
oasst-pythia-12b,OpenAssistant-Pythia-12B,893.3625029952,Apache 2.0,OpenAssistant,20250203
olmo-7b-instruct,OLMo-7B-instruct,1015.5038997642024,Apache-2.0,Allen AI,20250203
openchat-3.5,OpenChat-3.5,1076.5001626624144,Apache-2.0,OpenChat,20250203
openchat-3.5-0106,OpenChat-3.5-0106,1091.4453074636363,Apache-2.0,OpenChat,20250203
openhermes-2.5-mistral-7b,OpenHermes-2.5-Mistral-7B,1074.31084981928,Apache-2.0,NousResearch,20250203
palm-2,PaLM-Chat-Bison-001,1003.5495669603669,Proprietary,Google,20250203
phi-3-medium-4k-instruct,Phi-3-Medium-4k-Instruct,1123.061289157892,MIT,Microsoft,20250203
phi-3-mini-128k-instruct,Phi-3-Mini-128k-Instruct,1036.948719225698,MIT,Microsoft,20250203
phi-3-mini-4k-instruct,Phi-3-Mini-4k-Instruct,1066.1668722359452,MIT,Microsoft,20250203
phi-3-mini-4k-instruct-june-2024,Phi-3-Mini-4K-Instruct-June-24,1070.6063325676332,MIT,Microsoft,20250203
phi-3-small-8k-instruct,Phi-3-Small-8k-Instruct,1101.8319820961538,MIT,Microsoft,20250203
phi-4,Phi-4,1206.5683406371581,MIT,Microsoft,20250203
pplx-70b-online,pplx-70B-online,1077.9803337594713,Proprietary,Perplexity AI,20250203
pplx-7b-online,pplx-7B-online,1044.3717078586542,Proprietary,Perplexity AI,20250203
qwen-14b-chat,Qwen-14B-Chat,1035.3153908896359,Qianwen LICENSE,Alibaba,20250203
qwen-max-0428,Qwen-Max-0428,1183.014641551786,Proprietary,Alibaba,20250203
qwen-max-0919,Qwen-Max-0919,1263.4121227868486,Qwen,Alibaba,20250203
qwen-max-2025-01-25,Qwen-Max-2025-01-25,1331.8957189835678,Proprietary,Alibaba,20250203
qwen-plus-0828,Qwen-Plus-0828,1227.419818360981,Proprietary,Alibaba,20250203
qwen1.5-110b-chat,Qwen1.5-110B-Chat,1161.5328965608314,Qianwen LICENSE,Alibaba,20250203
qwen1.5-14b-chat,Qwen1.5-14B-Chat,1108.884359300282,Qianwen LICENSE,Alibaba,20250203
qwen1.5-32b-chat,Qwen1.5-32B-Chat,1125.438065328418,Qianwen LICENSE,Alibaba,20250203
qwen1.5-4b-chat,Qwen1.5-4B-Chat,988.1963617258518,Qianwen LICENSE,Alibaba,20250203
qwen1.5-72b-chat,Qwen1.5-72B-Chat,1147.4400683420272,Qianwen LICENSE,Alibaba,20250203
qwen1.5-7b-chat,Qwen1.5-7B-Chat,1069.9708328107183,Qianwen LICENSE,Alibaba,20250203
qwen2-72b-instruct,Qwen2-72B-Instruct,1187.1994738410658,Qianwen LICENSE,Alibaba,20250203
qwen2.5-72b-instruct,Qwen2.5-72B-Instruct,1257.335021526959,Qwen,Alibaba,20250203
qwen2.5-coder-32b-instruct,Qwen2.5-Coder-32B-Instruct,1216.8370984189678,Apache 2.0,Alibaba,20250203
qwen2.5-plus-1127,Qwen2.5-plus-1127,1282.5133588683361,Proprietary,Alibaba,20250203
qwq-32b-preview,QwQ-32B-Preview,1153.3020192541235,Apache 2.0,Alibaba,20250203
reka-core-20240501,Reka-Core-20240501,1199.6763945373045,Proprietary,Reka AI,20250203
reka-core-20240722,Reka-Core-20240722,1230.5533995465223,Proprietary,Reka AI,20250203
reka-core-20240904,Reka-Core-20240904,1234.776093055351,Proprietary,Reka AI,20250203
reka-flash-20240722,Reka-Flash-20240722,1201.2194785522242,Proprietary,Reka AI,20250203
reka-flash-20240904,Reka-Flash-20240904,1205.3539894520036,Proprietary,Reka AI,20250203
reka-flash-21b-20240226,Reka-Flash-21B,1147.6172282218445,Proprietary,Reka AI,20250203
reka-flash-21b-20240226-online,Reka-Flash-21B-online,1155.7695234291891,Proprietary,Reka AI,20250203
reka-flash-preview-20240611,Reka-Flash-Preview-20240611,1165.3276048498753,Proprietary,Reka AI,20250203
smollm2-1.7b-instruct,SmolLM2-1.7B-Instruct,1046.6145546576158,Apache 2.0,HuggingFace,20250203
snowflake-arctic-instruct,Snowflake Arctic Instruct,1089.9846482061648,Apache 2.0,Snowflake,20250203
solar-10.7b-instruct-v1.0,SOLAR-10.7B-Instruct-v1.0,1062.2535432065279,CC-BY-NC-4.0,Upstage AI,20250203
stablelm-tuned-alpha-7b,StableLM-Tuned-Alpha-7B,840.213194552279,CC-BY-NC-SA-4.0,Stability AI,20250203
starling-lm-7b-alpha,Starling-LM-7B-alpha,1088.4031239866902,CC-BY-NC-4.0,UC Berkeley,20250203
starling-lm-7b-beta,Starling-LM-7B-beta,1118.9209132724172,Apache-2.0,Nexusflow,20250203
